d106ma_;2011;CLASS=46463;-65814.6;4899.984;75.02725;158.5902;-34.01814;-86.29177;-217.7797;24.90703;-15.33202;12.97934;-35.53584;-10.59285;-23.99190;51.73043;1.083666
d108ma_;2011;CLASS=46463;-65740.81;4928.903;70.66209;165.7592;-45.02238;-77.7894;-224.7896;32.14732;-31.41490;19.06296;-45.97652;-18.7111;-36.35863;50.75427;0.8386501
d10gsb2;2011;CLASS=52862;-19757.41;4027.433;-347.667;-188.6303;99.0978;-74.86917;-12.36851;-2.925547;-21.13524;-0.05272464;13.72527;0.4521525;0.3700385;4.557972;-9.906222
d10mha_;2011;CLASS=88786;-192853.3;-1294.203;362.6024;-53.85876;-278.6728;-188.6973;121.3970;-9.170524;-106.2778;16.98507;42.85904;-47.17217;11.81633;106.9299;-67.36778
d112ma_;2011;CLASS=46463;-66095.76;5031.303;62.78349;162.5174;-24.85584;-62.10345;-224.6371;12.60147;-8.501089;3.507333;-47.23275;-21.9103;-35.31635;47.94987;7.397316
d11asb_;2011;CLASS=55682;-201839.0;-1876.250;26.19753;115.2213;-201.4428;-7.422183;-63.55589;-9.724166;-28.02608;-84.60226;-1.072194;-82.89451;-20.34490;15.65678;-9.386727
d12e8h1;2011;CLASS=48727;-41495.03;5996.52;-109.8205;-141.6902;10.72344;56.14456;19.53496;0.1434241;-40.00122;-12.61452;5.953141;-7.428472;16.06331;-16.81459;-16.76219
d133la_;2011;CLASS=53960;-52945.59;6305.676;272.0764;132.6763;-14.56388;20.78966;-47.46962;34.09409;-3.091945;-33.62455;-41.71361;4.695432;19.21887;49.59412;43.48419
d134la_;2011;CLASS=53960;-53191.1;6363.935;294.6022;107.0687;2.1637;13.79875;-48.93215;7.898045;-12.74082;-29.6973;-47.1783;13.36294;9.002932;49.77395;30.15624
d145la_;2011;CLASS=53981;-68861.86;5862.627;-154.0361;-60.23317;-89.61643;-148.6557;-48.26649;-47.53182;-5.661119;-28.38268;-27.36458;-8.025041;-3.972945;-35.08720;47.81229
d150la_;2011;CLASS=53981;-69758.4;6208.666;-297.7495;-53.59859;-197.0321;-167.9316;-30.03734;-74.15984;-18.31489;-54.99282;-26.62864;21.00293;44.82596;8.683906;9.550495
d158la_;2011;CLASS=53981;-69055.41;6205.502;-198.8693;-58.17574;-147.8966;-141.0421;-45.08079;-49.46861;13.74757;-61.5981;-34.0748;-21.4371;35.44514;-7.27583;48.8611
d165la_;2011;CLASS=53981;-68860.68;6112.252;-199.707;-56.89546;-160.1464;-148.2046;-39.10258;-49.2039;10.90059;-57.02236;-32.89699;-24.38393;27.93491;-2.838812;38.79457
d166la_;2011;CLASS=53981;-69087.49;6208.244;-194.6049;-70.69914;-161.8009;-146.5068;-43.73935;-50.13856;19.09086;-76.60629;-32.49485;-20.75283;34.01877;-4.587079;48.66524
d167la_;2011;CLASS=53981;-70970.37;6318.748;-177.6712;-30.06816;-169.2777;-120.8558;-53.88719;-68.43172;-16.71653;-75.24332;-36.94625;-17.86645;49.11264;-7.051051;67.5848
d168le_;2011;CLASS=53981;-67934.35;6291.859;-506.5515;-73.12406;-238.2504;-195.8354;25.08993;-76.80127;-13.97897;-67.09717;-39.88588;30.87137;34.16332;-18.66602;-1.511016
d16gsb2;2011;CLASS=52862;-19869.29;4135.675;-396.4033;-187.7994;88.9416;-73.45696;-9.628879;-0.8090247;-21.49923;3.858506;13.47579;2.373962;5.907416;-2.314836;-2.323042
d175lb_;2011;CLASS=53981;-70035.73;6234.425;-206.4698;-38.20623;-154.1037;-145.5125;-51.83033;-47.99228;-15.68400;-46.67489;-22.33600;10.91895;1.059443;-9.790719;53.32891
d176la_;2011;CLASS=53981;-69953.69;6164.721;-238.6177;-110.5535;-135.2339;-147.7659;-39.31572;-61.56496;-11.69587;-70.1102;-38.42727;-17.71466;-3.341916;-13.01304;41.2197
d187la_;2011;CLASS=53981;-68977.67;6139.142;-154.9703;-85.89831;-143.4025;-161.6973;-41.00238;-55.43965;9.652139;-72.30877;-29.44941;-21.83205;33.77039;-16.10097;38.89205
d192la_;2011;CLASS=53981;-68982.4;5901.795;-134.6351;-66.31832;-124.4303;-147.9743;-25.59423;-36.25769;36.35933;-42.7165;-21.22071;-41.19365;8.710239;9.391891;42.33863
d194la_;2011;CLASS=53960;-53102.71;6915.491;195.0333;40.40166;22.40529;63.64173;-56.03855;-11.89290;-9.589125;-39.19376;-72.567;12.91180;37.18631;28.38239;24.01973
d1a02n1;2011;CLASS=81279;-33987.92;5510.202;-469.8466;-193.221;25.43604;8.616364;74.8979;-16.34340;-13.34170;-8.30878;16.71966;-22.04571;33.64314;0.6567862;-1.011066
d1a0aa_;2011;CLASS=47460;-10921.92;2274.916;-655.5263;130.9134;23.90827;-76.36333;-17.72870;17.09220;-0.8215059;3.315605;-4.643659;-9.34444;-3.95279;-5.921293;-3.079461
d1a0ga_;2011;CLASS=56753;-154895.7;3697.809;-19.91875;-141.8378;-57.81015;63.00198;-20.66782;79.64201;80.21131;5.654319;6.860986;-39.77056;-40.51799;-16.53144;-43.8609
d1a0gb_;2011;CLASS=56753;-155833.6;3409.024;-35.14954;-112.1530;-88.91945;39.41135;-1.667497;97.8151;79.36524;2.714043;26.85407;-39.65229;-58.00154;-8.122244;-16.63392
d1a0jd_;2011;CLASS=50514;-127837.3;6414.73;1270.075;-170.3275;-102.5725;131.7396;75.00243;10.07111;8.652613;55.66581;13.11178;69.7439;-52.7052;-32.26405;-41.21171
d1a0oc_;2011;CLASS=52173;-54142.66;6265.587;533.3785;-105.015;56.02067;-72.85555;-47.65957;-26.20233;5.310542;-38.67115;27.99582;24.24867;-2.438902;-15.59657;-34.46067
d1a0oh_;2011;CLASS=55053;-17303.92;4351.643;-350.3181;-244.1559;58.99943;8.512237;-29.20415;19.41299;-21.73514;-4.862444;16.33050;-10.16594;18.5816;-0.3334110;-16.27880
d1a0uc_;2011;CLASS=46463;-59038.55;5297.525;312.5972;206.9696;105.6004;-1.181001;-208.3348;-32.07276;-34.2344;16.51485;5.700018;4.554541;-7.029843;-11.81405;0.7818908
d1a0ud_;2011;CLASS=46463;-61025.76;5615.856;76.95848;137.1985;55.00724;-31.27119;-176.5813;-65.33924;-39.11772;-33.83538;1.336975;30.85907;24.29493;16.69393;1.283137
d1a12a_;2011;CLASS=50986;-299253.2;-4432.465;260.0432;-48.07415;-361.5167;132.8177;629.7114;-179.5103;122.6725;-88.86299;-164.2960;0.1712506;-126.5912;152.5616;21.66004
d1a1ab_;2011;CLASS=55551;-34991.97;5569.897;-209.0489;-70.62679;-23.20076;44.06637;8.457693;0.005766707;-15.64949;-24.37280;-10.53762;8.619535;18.55655;6.675218;33.95759
d1a1ia3;2011;CLASS=57668;-3161.516;1189.087;-468.9924;139.9886;-31.41411;-4.635998;9.228166;-5.734634;2.753556;-1.721870;0.4447838;-2.678114;5.24454;5.861657;-2.974128
d1a1ja2;2011;CLASS=57668;-3182.434;1203.141;-452.4177;112.7196;-26.38653;-18.79249;2.177197;3.331016;5.680195;0.2491522;-0.4824351;-5.527841;5.3722;2.185508;-6.839144
d1a1ka1;2011;CLASS=57668;-3423.401;1275.229;-437.4273;87.13317;-15.15433;-16.79906;6.035936;2.73584;4.964301;5.212013;-1.900793;-8.38575;5.718717;4.672839;-5.561842
d1a1ka2;2011;CLASS=57668;-3188.477;1215.630;-465.5499;122.3781;-27.71737;-16.59691;1.981972;1.222967;6.523723;-1.601799;1.052613;-3.510491;3.892496;0.921693;-7.266378
d1a1na2;2011;CLASS=54453;-77807.5;4380.121;-312.5000;185.0619;169.0177;-102.6508;-17.57043;63.78418;18.3909;113.5733;50.24956;53.5048;16.06240;-5.440313;16.63478
d1a1ua_;2011;CLASS=47720;-2951.571;700.876;-279.483;194.8543;33.52217;-48.94656;-13.41394;4.1795;-13.76474;3.533740;-1.520283;-7.073281;1.412378;-5.751844;0.7238922
d1a23a_;2011;CLASS=100953;-88789.5;5401.092;35.9781;-170.0821;-2.613086;-222.0843;56.10743;-0.977658;43.58429;-15.50451;-29.60877;26.8159;-7.918342;31.83892;67.46312
d1a2aa_;2011;CLASS=48623;-46580.73;6294.572;-488.3613;-166.1587;-85.83606;11.94450;11.58182;-78.4041;5.418477;-4.34651;-69.78497;-37.8357;-39.23389;-5.003723;8.714262
d1a2ae_;2011;CLASS=48623;-46574.2;6290.966;-488.6698;-167.7694;-85.13953;10.66941;9.724322;-78.51662;6.598916;-2.360105;-72.29813;-34.11838;-37.84407;-7.677875;8.953043
d1a2ia_;2011;CLASS=48696;-36195.91;3661.492;356.7153;277.6978;244.4225;-58.2265;25.27691;-8.990442;-70.5255;-44.29135;-80.55953;-16.39810;-36.538;-11.15510;6.459442
d1a2pb_;2011;CLASS=81307;-37304.93;5401.297;-436.8094;-180.9999;-34.22263;28.37193;42.50351;8.144033;9.747349;-14.45597;4.798152;11.89176;12.55507;5.371604;11.24672
d1a2pc_;2011;CLASS=81307;-37340.45;5377.396;-441.4268;-176.8870;-33.01630;23.82314;38.65379;0.9985785;11.07806;-13.96862;1.428692;10.76399;11.57223;13.66730;-3.841037
d1a2vf3;2011;CLASS=54417;-40131.13;5415.062;-736.2265;-38.64726;-131.9996;52.76906;17.40534;-6.507374;-11.12555;-1.964081;25.36421;29.10313;-12.74295;-12.40867;-20.2726
d1a2yc_;2011;CLASS=53960;-51762.76;6067.65;154.4673;68.57966;17.81037;23.66482;-28.25715;-26.10725;2.156657;-10.095;-33.12714;-13.08552;27.61384;45.0658;-5.677718
d1a3fa_;2011;CLASS=48623;-43473.04;5978.453;-675.8285;-62.28009;-74.4199;89.67632;-8.62818;-70.80149;-10.55404;1.288001;-47.11792;-13.65545;-21.53205;-7.55055;32.82699
d1a3ga_;2011;CLASS=56753;-164569.9;3805.530;-546.9799;-123.5275;-258.2365;96.00534;-8.628903;70.82958;-9.887627;-43.21494;-15.79859;-102.9117;-53.48812;39.4533;-42.42688
d1a3wa1;2011;CLASS=50801;-35294.84;6436.806;93.64397;-158.0272;226.1073;93.85934;18.14044;-0.641854;-6.064672;-42.18968;-39.73105;-3.088865;34.66431;43.40014;14.82583
d1a3xb3;2011;CLASS=52936;-47855.71;6652.154;17.76079;18.03301;-209.5573;102.8812;-63.56994;76.10902;21.23763;3.240202;4.140271;-13.43739;-7.276572;-22.30144;-34.84345
d1a49a1;2011;CLASS=50801;-37251.85;6543.64;29.75385;-108.3467;162.5311;77.434;30.52387;17.79861;3.971767;-19.08818;-19.63018;2.503410;20.31705;-23.73565;32.58636
d1a4ea_;2011;CLASS=56635;-300529.1;-11180.73;-74.09406;460.485;958.328;-57.82773;83.16417;-110.5348;-66.77973;59.94838;19.45611;88.8539;26.25165;-71.11543;84.16896
d1a4ga_;2011;CLASS=50940;-286058.8;-5353.415;1061.577;102.1319;-129.9753;232.5238;325.1352;47.55728;61.27337;145.4719;-47.00228;-4.411777;70.70661;64.43475;-30.45875
d1a4jh1;2011;CLASS=48727;-45470.79;6424.687;22.17449;-138.1744;119.4880;84.48253;-18.38244;0.5688131;-39.56918;6.448925;11.81262;-11.42297;11.73042;5.14061;-27.0848
d1a4oc_;2011;CLASS=48446;-85915.64;4450.338;-1232.200;455.3333;-278.0097;-58.20955;-180.4456;39.32468;91.54231;-6.167843;23.5157;33.67272;-35.87676;4.720168;24.92241
d1a53a_;2011;CLASS=51381;-149563.4;2606.049;1021.534;-172.0434;-380.5071;-165.8008;77.15865;-82.25465;-61.61418;-15.30975;83.6784;-66.764;11.1726;47.16681;24.10767
d1a57a_;2011;CLASS=50847;-41401.01;4591.819;247.3596;219.9299;244.9534;-30.37107;27.92718;18.67642;-57.37572;-33.09622;-55.79169;-16.63115;30.88867;-14.70479;-4.402771
d1a5ka_;2011;CLASS=54112;-32174.70;4984.941;-567.3405;125.7637;-80.17523;40.68572;-48.03877;31.2005;40.22692;-0.1163580;-22.42414;-23.37101;11.02282;-9.214613;-18.99521
d1a5na_;2011;CLASS=54112;-32194.46;5016.933;-574.6541;120.2884;-79.44526;40.04526;-44.34823;26.53451;36.34337;2.261839;-27.30443;-26.1425;12.87015;-7.785043;-13.60865
d1a5nc2;2011;CLASS=51560;-264486.6;-2409.060;1550.432;203.3342;-183.7544;134.3017;128.3349;-192.2476;135.0306;-5.620336;-37.2122;-39.72377;59.65626;-51.89753;13.84752
d1a5qa_;2011;CLASS=54077;-46222.36;5740.836;-658.0246;-47.46554;-91.66553;32.36984;36.08205;19.02176;22.99920;-6.788679;1.814334;17.04765;15.55342;29.75199;-4.571579
d1a5ra_;2011;CLASS=54237;-26883.56;4622.874;-654.9911;-132.8023;61.1765;-26.71597;36.68634;-5.002029;-35.97017;-23.83140;-18.87072;-8.681419;-22.2596;1.144423;-37.49891
d1a5sb_;2011;CLASS=53687;-285378.4;-5175.966;1420.383;511.2491;-263.5323;35.40956;-43.29780;-22.55782;-84.61864;-111.2111;5.851099;40.07851;90.51025;-10.07240;154.6465
d1a5ua2;2011;CLASS=51622;-162490.6;3106.614;-634.4296;-57.91894;-381.0861;-186.0792;113.0026;-74.80688;45.30994;-31.55024;45.23273;18.65649;69.51373;-75.43254;60.64221
d1a5ue1;2011;CLASS=50801;-37288.89;6596.286;16.21426;-108.3241;155.0247;82.83218;14.22343;18.00294;14.18224;-20.94255;-24.36335;-2.861697;20.87696;-14.30071;18.13020
d1a5ug2;2011;CLASS=51622;-162521.9;3111.465;-643.1569;-53.01116;-396.7143;-165.2528;107.7442;-61.57911;33.27619;-32.55227;44.79366;28.68461;48.45102;-88.03793;83.67136
d1a64b_;2011;CLASS=48727;-18235.17;1653.397;-335.0633;321.4362;234.0149;-65.49506;13.78815;37.20251;-58.97198;-7.627713;14.18186;-29.17344;2.737791;-21.04525;-0.9600187
d1a68a_;2011;CLASS=54701;-26658.45;4684.185;5.495928;-70.03272;186.3706;-2.841759;-75.26546;14.85854;-7.734281;-18.64518;-15.17667;-10.57795;27.09831;19.01286;-2.201534
d1a6ab2;2011;CLASS=54453;-22850.5;3796.839;-879.2824;183.6239;49.7466;-37.7326;37.10521;-1.840453;2.680018;9.710914;8.599166;-13.46888;-11.11161;4.592147;18.09634
d1a6ca3;2011;CLASS=88636;-71467.85;5509.291;40.96958;52.70598;-4.97012;-6.742264;96.48044;66.89073;-13.59366;-0.3949954;-42.94855;-14.12573;-2.641094;8.96734;-33.33722
d1a6da1;2011;CLASS=48596;-136733.7;5189.665;-8.679928;73.83357;-225.3430;77.36011;-154.99;-142.7511;13.57729;-46.04502;9.809837;5.573443;39.53113;-20.39892;-93.46046
d1a6td1;2011;CLASS=48727;-41452.36;5942.69;54.28996;-168.1265;86.88548;54.25381;-3.510317;15.21372;-56.40711;11.87031;14.35491;-0.05994539;30.75767;-27.73722;-18.49854
d1a6yb_;2011;CLASS=57721;-23247.5;4429.052;-519.5456;-14.48806;-8.576883;15.46306;19.4416;-25.68444;1.876468;12.91072;-46.34569;-0.6359354;0.5372715;6.815602;4.806378
d1a79d1;2011;CLASS=53033;-30687.08;4602.31;-264.5817;-52.58779;47.25252;-73.85911;1.940616;13.99204;-8.100325;8.987234;-10.31332;5.197326;-0.1817482;-16.92827;-23.54876
